ID,Answer
4459,1857年
4460,1862年
4461,第二帝國覆亡
4462,1870年
4463,德意志帝國
4464,1873年
4465,1850年
4466,普選權的保護者
4467,爲了穩固自己的地位
4468,中華人民共和國
4469,2000年
4470,戰國
4471,5月
4472,道教
4473,加拿大
4474,問你伯
4475,博湖
4476,冰河時期
4477,製造箭頭
4478,1612年
4479,蘇維埃俄國
4480,1987年
4481,航空運輸
4482,空鐵聯運
4483,航空運輸
4484,2395平方公里
4485,鶴慶縣
4486,可以
4487,古裝風箏場
4488,防衛武器
4489,可以
4490,中國大陸
4491,[UNK]壕戰
4492,美國
4493,英國
4494,1980年
4495,陝西省
4496,長江流域
4497,陝西段
4498,溫帶季風氣候
4499,常綠闊葉木本植物
4500,蜀道難
4501,[PAD]
4502,關東大地震
4503,第一次世界大戰
4504,1930年
4505,1927年
4506,226事件
4507,太平洋戰爭
4508,修改日美安保條約
4509,岸信介主要政績是修改日美安保條約，爲此革新與保守兩大勢力進行最終對決
4510,被迫辭職
4511,[PAD]
4512,貪污醜聞
4513,一連串的醜聞
4514,日本社會黨
4515,平成時代
4516,隋朝
4517,威舍鎮
4518,645年
4519,天武天皇時期
4520,澳洲徵戰
4521,1185年，點倉幕府成立，終於1333年
4522,北條時政
4523,女媧
4524,不樂者
4525,人類始祖
4526,物理化學現象
4527,物理化學
4528,1977年
4529,北美洲
4530,山區
4531,1534年
4532,葡萄牙
4533,沙勿略
4534,印度
4535,朱棣
4536,建和談破裂
4537,河北戰事不利
4538,10月24
4539,保定
4540,徐氏
4541,873人
4542,辦
4543,擊敗武高
4544,朱權
4545,李景隆
4546,平安
4547,潮州體育館
4548,籃球運動
4549,。
4550,[PAD]
4551,2001年
4552,亞熱帶海洋性季風氣候
4553,李青
4554,潮州
4555,人多地少
4556,14800日元
4557,5800日元
4558,1995年
4559,伊斯蘭教
4560,68億
4561,哈里發
4562,賓夕法尼亞州
4563,世界鋼都
4564,2006年
4565,橄欖球
4566,灰石
4567,戰爭對鋼鐵的需求量猛增
4568,皮之寶
4569,文藝復興時期
4570,瑞士近衛隊
4571,米開蘭，基羅
4572,西班牙
4573,積極進攻戰術
4574,譚詠麟
4575,南海
4576,西沙羣島
4577,中越西沙海戰
4578,日本
4579,法國
4580,白崇禧
4581,1949年第二次國共內戰失利後
4582,1950年
4583,便利商店在日本地區又稱爲，cba，源起於美國公路邊的加油站附屬小店
4584,1980年
4585,都市化程度高
4586,阿斯頓公園球場
4587,優勝者
4588,1987年
4589,5000000美元
4590,1993年
4591,1998年
4592,嘉靖九年
4593,三層
4594,祈年殿
4595,七星石
4596,中國
4597,城市
4598,1859年
4599,物種的演化是通過自然選擇的方式實現的
4600,住宅區
4601,二次大戰
4602,[PAD]
4603,白宮冰室
4604,2012年
4605,25個
4606,赫斯特
4607,岳飛
4608,周之偉
4609,顏宗弼
4610,後勤的問題
4611,不能
4612,岳飛
4613,水準測量
4614,莫須有
4615,儒家
4616,河北省
4617,5月
4618,2001年
4619,大興區
4620,流求羣島
4621,甲午戰爭
4622,臺灣清治
4623,馬關條約
4624,50年
4625,臺灣本省人
4626,1980年代
4627,1980年
4628,電腦
4629,1996年
4630,李登輝
4631,李登輝
4632,多元文化主義
4633,葡萄牙語
4634,海拔高度
4635,真菌的棲息地
4636,1972年
4637,嘉南大圳，另一個是?[SEP]主要分佈於北部的臺北市，新北市，桃源是新竹縣苗栗縣，中部的南投縣，臺中市南部的高雄市，屏東縣六堆及東部的花東縱谷等客家地區爲主要分佈地區。另外在北部的伊蘭
4638,1684年
4639,戰略地位
4640,1960年
4641,爲擺脫石油危機
4642,1987年
4643,林立
4644,日治時期
4645,21個
4646,中華民國
4647,臺灣路竹會
4648,臺灣路竹會
4649,2007年
4650,中華民國國際經濟合作協會
4651,中華民國國際經濟合作協會
4652,1995年
4653,清明，而斷路，中秋
4654,三大節
4655,臺灣廟宇香火鼎盛
4656,清治時期
4657,四面環海
4658,珍珠奶茶
4659,英語
4660,1932年
4661,與漢人通婚
4662,[PAD]
4663,16世紀
4664,葡萄牙
4665,27個
4666,日本文化
4667,二戰
4668,反共抗俄
4669,中華隊
4670,雅典
4671,巧固球
4672,法國
4673,傷害只是爲了繁殖
4674,公共衛生問題
4675,飛機飛行安全
4676,100億美元
4677,四川省
4678,聖地華戰士
4679,粵語是漢語在廣東和廣西地區形成的方言，也是這一地區的通用語。又被稱爲廣東話
4680,粵語
4681,漢朝
4682,瑞士
4683,中國
4684,阿爾卑斯山脈
4685,荷蘭
4686,1948年
4687,德國
4688,德國
4689,英國
4690,德國
4691,電腦控制技術
4692,國家郵政局
4693,1949年
4694,1995年
4695,26名
4696,1972年
4697,1972年
4698,田納西州
4699,2000年
4700,喬利伯曼
4701,2006年
4702,英國
4703,物理學
4704,1984年
4705,1930年
4706,力氣
4707,新南威爾斯大學
4708,迪拉克
4709,科本哈根
4710,正工作室量子
4711,1930年
4712,不想出名
4713,吃蛋雞
4714,1937年
4715,佛教
4716,天道
4717,到達涅槃的境界
4718,陽光空間，水或食物中戰勝圖組
4719,加州的水
4720,洋務運動
4721,蔣公玉棟
4722,穆斯林
4723,伊斯蘭黃金時代
4724,十字軍東征
4725,中國
4726,新柏拉圖主義
4727,科學革命
4728,1687年
4729,劉銘傳
4730,舊金山和約
4731,周恩來
4732,支持日本關于歸還領土的要求是中國的一貫政策
4733,中國大陸
4734,三世紀
4735,班固
4736,1992年
4737,爲了你和
4738,1998年
4739,1991年
4740,普京
4741,蘇聯
4742,口氣
4743,18小時
4744,食物中毒
4745,經濟海域
4746,美國
4747,英國
4748,下議院
4749,五年
4750,不信任案
4751,愛爾蘭
4752,法蘭西王國
4753,亨利八世
4754,國內的貴族政治與神職人員影響重大
4755,行政院話由人民選舉
4756,授權
4757,宋代
4758,蘇菲派
4759,北高加索
4760,一二八事變
4761,1937年
4762,日軍
4763,1983年
4764,1983年
4765,江澤民
4766,新客站
4767,1987年
4768,華東建築設計院
4769,軟席候車室
4770,爲避免購票人羣與進出站人羣的對衝
4771,福建籍
4772,三成
4773,金融中心地位
4774,2004年
4775,北郊漢
4776,金朝陽集團
4777,香港
4778,香港
4779,炮台山
4780,祖籍其實藝考就名氣
4781,北宋
4782,福建
4783,六七暴動
4784,1950年
4785,新界
4786,荃灣新市鎮
4787,改變了陳灣區的面貌
4788,蔬菜
4789,荃灣
4790,廣東
4791,1945年
4792,由大陸移居
4793,場
4794,中西區
4795,潮州人
4796,語言相約
4797,英國
4798,郭春秧
4799,[PAD]
4800,郭鶴年
4801,福州
4802,太平天國戰亂
4803,北角
4804,小上海
4805,2012年
4806,汗色型行業
4807,山水瘦肉粥街
4808,1980年代
4809,香港
4810,13%
4811,青龍教
4812,多男
4813,22900人
4814,1161
4815,1954年
4816,順勢萎縮
4817,[PAD]
4818,金剛計劃
4819,蘇聯
4820,四天
4821,太平洋
4822,臺東市
4823,鯉魚山
4824,劉銘傳
4825,1976年
4826,非中國共產黨黨員
4827,繼任主席的職位，副主席缺位的時候，有全國人民代表大會進行補選
4828,1982年
4829,雅克考文
4830,新石器時代
4831,反傷
4832,民國18年
4833,民國16年
4834,民國34年
4835,晉冀魯豫漢中原解放區
4836,日[UNK]軍
4837,湖北省
4838,潛江高石碑鎮
4839,王陽明
4840,南京
4841,假宣傳假情報
4842,腹背受敵
4843,軍功
4844,正德16年
4845,高原
4846,幾座
4847,山
4848,斷層形
4849,聯邦總理
4850,不能
4851,1871年
4852,互相制衡作用
4853,大權
4854,約翰洛克
4855,英國
4856,國民議會
4857,1974年
4858,防止國家權力被濫用
4859,孫中山
4860,考試監察
4861,2005年
4862,國防部
4863,6萬人
4864,中華人民共和國
4865,安徽省
4866,一處
4867,巴丹島
4868,美國工業工程師學會
4869,科學管理
4870,科學管理
4871,科學
4872,南華早報
4873,1913年
4874,1987年
4875,日本
4876,王向偉
4877,2006年
4878,中國網通集團
4879,阿里，不哥
4880,由阿里不哥兵敗投降
4881,易經
4882,元世祖
4883,1275年
4884,颱風來襲
4885,元世祖信任阿合馬
4886,1260年
4887,忽必烈
4888,1279年
4889,忽必烈
4890,南京
4891,福建
4892,爲了徹底掃除北元勢力
4893,1388年
4894,農村
4895,副理
4896,1260年
4897,1238年
4898,法國
4899,1316年
4900,馬可波羅遊記
4901,1217年
4902,探馬赤軍
4903,官田
4904,洗馬羣
4905,自然災害
4906,畜牧業
4907,林百欣
4908,黃道婆
4909,中斷而衰
4910,元朝
4911,宋元時期
4912,元朝
4913,陳真
4914,伊斯蘭教
4915,色目人擅長理財
4916,王羲之
4917,草書
4918,景德鎮
4919,元代
4920,那吉利
4921,約魯巴
4922,下游沖積平原
4923,全球氣候
4924,外債
4925,[PAD]
4926,燕京大學
4927,工學院
4928,美國
4929,中華人民共和國
4930,2005年
4931,舊金山和約
4932,1970年代
4933,新加坡
4934,臺灣經濟
4935,2002年
4936,1970年代
4937,餘額托架
4938,1970年代
4939,原住民族
4940,1947年
4941,1950年代
4942,高雄市
4943,美麗島事件
4944,1999年
4945,19世紀
4946,中央和立法院的主要成員
4947,斯蘭政權
4948,阿姆利則慘案
4949,新國
4950,後勤補給的中斷
4951,試圖通過引入刑事司法法案，授權印度法官審理歐洲人所犯的罪行
4952,阿
4953,2011年
4954,1960年代
4955,1960年
4956,北海艦隊
